major,percentile,earnings
Physical Sciences (not chem/physics),6,1.61157
Physical Sciences (not chem/physics),7,1.644176
Physical Sciences (not chem/physics),8,1.675084
Physical Sciences (not chem/physics),9,1.705513
Physical Sciences (not chem/physics),10,1.730915
Physical Sciences (not chem/physics),11,1.756602
Physical Sciences (not chem/physics),12,1.777422
Physical Sciences (not chem/physics),13,1.802175
Physical Sciences (not chem/physics),14,1.816813
Physical Sciences (not chem/physics),15,1.834206
Physical Sciences (not chem/physics),16,1.856318
Physical Sciences (not chem/physics),17,1.879739
Physical Sciences (not chem/physics),18,1.898309
Physical Sciences (not chem/physics),19,1.913939
Physical Sciences (not chem/physics),20,1.928451
Physical Sciences (not chem/physics),21,1.947107
Physical Sciences (not chem/physics),22,1.968584
Physical Sciences (not chem/physics),23,1.985988
Physical Sciences (not chem/physics),24,2.006409
Physical Sciences (not chem/physics),25,2.022696
Physical Sciences (not chem/physics),26,2.036801
Physical Sciences (not chem/physics),27,2.055332
Physical Sciences (not chem/physics),28,2.067635
Physical Sciences (not chem/physics),29,2.086106
Physical Sciences (not chem/physics),30,2.106941
Physical Sciences (not chem/physics),31,2.125525
Physical Sciences (not chem/physics),32,2.142894
Physical Sciences (not chem/physics),33,2.159984
Physical Sciences (not chem/physics),34,2.176542
Physical Sciences (not chem/physics),35,2.190936
Physical Sciences (not chem/physics),36,2.203244
Physical Sciences (not chem/physics),37,2.220179
Physical Sciences (not chem/physics),38,2.236218
Physical Sciences (not chem/physics),39,2.253691
Physical Sciences (not chem/physics),40,2.266236
Physical Sciences (not chem/physics),41,2.283468
Physical Sciences (not chem/physics),42,2.300385
Physical Sciences (not chem/physics),43,2.319627
Physical Sciences (not chem/physics),44,2.336062
Physical Sciences (not chem/physics),45,2.347882
Physical Sciences (not chem/physics),46,2.367955
Physical Sciences (not chem/physics),47,2.389429
Physical Sciences (not chem/physics),48,2.400049
Physical Sciences (not chem/physics),49,2.414585
Physical Sciences (not chem/physics),50,2.436294
Physical Sciences (not chem/physics),51,2.457134
Physical Sciences (not chem/physics),52,2.475167
Physical Sciences (not chem/physics),53,2.492162
Physical Sciences (not chem/physics),54,2.511766
Physical Sciences (not chem/physics),55,2.531697
Physical Sciences (not chem/physics),56,2.549719
Physical Sciences (not chem/physics),57,2.567139
Physical Sciences (not chem/physics),58,2.582622
Physical Sciences (not chem/physics),59,2.600969
Physical Sciences (not chem/physics),60,2.628424
Physical Sciences (not chem/physics),61,2.643291
Physical Sciences (not chem/physics),62,2.661794
Physical Sciences (not chem/physics),63,2.680252
Physical Sciences (not chem/physics),64,2.700026
Physical Sciences (not chem/physics),65,2.719287
Physical Sciences (not chem/physics),66,2.740835
Physical Sciences (not chem/physics),67,2.756773
Physical Sciences (not chem/physics),68,2.778423
Physical Sciences (not chem/physics),69,2.806592
Physical Sciences (not chem/physics),70,2.829695
Physical Sciences (not chem/physics),71,2.85416
Physical Sciences (not chem/physics),72,2.878515
Physical Sciences (not chem/physics),73,2.901043
Physical Sciences (not chem/physics),74,2.921095
Physical Sciences (not chem/physics),75,2.949259
Physical Sciences (not chem/physics),76,2.977688
Physical Sciences (not chem/physics),77,3.000793
Physical Sciences (not chem/physics),78,3.026637
Physical Sciences (not chem/physics),79,3.060824
Physical Sciences (not chem/physics),80,3.102344
Physical Sciences (not chem/physics),81,3.126906
Physical Sciences (not chem/physics),82,3.169958
Physical Sciences (not chem/physics),83,3.206908
Physical Sciences (not chem/physics),84,3.245941
Physical Sciences (not chem/physics),85,3.292044
Physical Sciences (not chem/physics),86,3.331077
Physical Sciences (not chem/physics),87,3.36899
Physical Sciences (not chem/physics),88,3.41623
Physical Sciences (not chem/physics),89,3.461908
Physical Sciences (not chem/physics),90,3.508218
Physical Sciences (not chem/physics),91,3.575301
Physical Sciences (not chem/physics),92,3.640726
Physical Sciences (not chem/physics),93,3.716602
Physical Sciences (not chem/physics),94,3.829718
Physical Sciences (not chem/physics),95,3.962142
Physical Sciences (not chem/physics),96,4.118874
Physical Sciences (not chem/physics),97,4.259733
Physical Sciences (not chem/physics),98,4.523205
Physical Sciences (not chem/physics),99,4.830814
Physics,1,1.421037
Physics,2,1.559484
Physics,3,1.620442
Physics,4,1.682277
Physics,5,1.731659
Physics,6,1.770217
Physics,7,1.805758
Physics,8,1.849925
Physics,9,1.886021
Physics,10,1.921446
Physics,11,1.954191
Physics,12,1.988044
Physics,13,2.018728
Physics,14,2.045115
Physics,15,2.077154
Physics,16,2.097893
Physics,17,2.125344
Physics,18,2.146474
Physics,19,2.169775
Physics,20,2.184493
Physics,21,2.203726
Physics,22,2.2236
Physics,23,2.245372
Physics,24,2.269672
Physics,25,2.285743
Physics,26,2.309042
Physics,27,2.32755
Physics,28,2.342364
Physics,29,2.357354
Physics,30,2.381101
Physics,31,2.400534
Physics,32,2.420034
Physics,33,2.442762
Physics,34,2.457808
Physics,35,2.478206
Physics,36,2.494532
Physics,37,2.519253
Physics,38,2.540388
Physics,39,2.558468
Physics,40,2.582634
Physics,41,2.598903
Physics,42,2.614757
Physics,43,2.643371
Physics,44,2.66819
Physics,45,2.689156
Physics,46,2.711352
Physics,47,2.729446
Physics,48,2.746741
Physics,49,2.766531
Physics,50,2.790108
Physics,51,2.81308
Physics,52,2.832778
Physics,53,2.853789
Physics,54,2.878778
Physics,55,2.902188
Physics,56,2.92282
Physics,57,2.9473
Physics,58,2.968778
Physics,59,2.994203
Physics,60,3.021106
Physics,61,3.043089
Physics,62,3.067454
Physics,63,3.090021
Physics,64,3.106687
Physics,65,3.135708
Physics,66,3.156776
Physics,67,3.185032
Physics,68,3.209107
Physics,69,3.243264
Physics,70,3.268595
Physics,71,3.300308
Physics,72,3.33216
Physics,73,3.369265
Physics,74,3.397084
Physics,75,3.428121
Physics,76,3.473981
Physics,77,3.505155
Physics,78,3.546966
Physics,79,3.59073
Physics,80,3.629743
Physics,81,3.680139
Physics,82,3.722619
Physics,83,3.766942
Physics,84,3.811721
Physics,85,3.861695
Physics,86,3.923887
Physics,87,3.984851
Physics,88,4.024708
Physics,89,4.08894
Physics,90,4.1818
Physics,91,4.266055
Physics,92,4.348391
Physics,93,4.452211
Physics,94,4.585154
Physics,95,4.703305
Physics,96,4.862898
Physics,97,5.062706
Physics,98,5.312728
Physics,99,5.920524
Plant Science,1,1.104142
Plant Science,2,1.205614
Plant Science,3,1.253577
Plant Science,4,1.298386
Plant Science,5,1.330395
Plant Science,6,1.35692
Plant Science,7,1.388837
Plant Science,8,1.411705
Plant Science,9,1.43919
Plant Science,10,1.461003
Plant Science,11,1.482138
Plant Science,12,1.497906
Plant Science,13,1.515265
Plant Science,14,1.532863
Plant Science,15,1.55154
Plant Science,16,1.569632
Plant Science,17,1.585217
Plant Science,18,1.598563
Plant Science,19,1.620144
Plant Science,20,1.634327
Plant Science,21,1.646683
Plant Science,22,1.658903
Plant Science,23,1.668745
Plant Science,24,1.679594
Plant Science,25,1.693146
Plant Science,26,1.706328
Plant Science,27,1.718294
Plant Science,28,1.730439
Plant Science,29,1.743249
Plant Science,30,1.7551620000000001
Plant Science,31,1.76449
Plant Science,32,1.779242
Plant Science,33,1.789574
Plant Science,34,1.802789
Plant Science,35,1.815452
Plant Science,36,1.828157
Plant Science,37,1.841855
Plant Science,38,1.853328
Plant Science,39,1.864577
Plant Science,40,1.878856
Plant Science,41,1.889389
Plant Science,42,1.90428
Plant Science,43,1.916221
Plant Science,44,1.930299
Plant Science,45,1.939133
Plant Science,46,1.952608
Plant Science,47,1.966711
Plant Science,48,1.984357
Plant Science,49,1.992472
Plant Science,50,2.004465
Plant Science,51,2.016539
Plant Science,52,2.0316
Plant Science,53,2.046182
Plant Science,54,2.061273
Plant Science,55,2.081393
Plant Science,56,2.099031
Plant Science,57,2.115039
Plant Science,58,2.134736
Plant Science,59,2.149002
Plant Science,60,2.164209
Plant Science,61,2.17987
Plant Science,62,2.196862
Plant Science,63,2.211071
Plant Science,64,2.228453
Plant Science,65,2.250999
Plant Science,66,2.270328
Plant Science,67,2.289352
Plant Science,68,2.302032
Plant Science,69,2.316116
Plant Science,70,2.335488
Plant Science,71,2.352223
Plant Science,72,2.377136
Plant Science,73,2.391676
Plant Science,74,2.417064
Plant Science,75,2.43726
Plant Science,76,2.454528
Plant Science,77,2.482476
Plant Science,78,2.502114
Plant Science,79,2.526603
Plant Science,80,2.553179
Plant Science,81,2.579519
Plant Science,82,2.609616
Plant Science,83,2.638941
Plant Science,84,2.662392
Plant Science,85,2.695638
Plant Science,86,2.721849
Plant Science,87,2.750343
Plant Science,88,2.787754
Plant Science,89,2.829175
Plant Science,90,2.869243
Plant Science,91,2.924122
Plant Science,92,2.983945
Plant Science,93,3.037065
Plant Science,94,3.113447
Plant Science,95,3.209999
Plant Science,96,3.316652
Plant Science,97,3.446874
Plant Science,98,3.621075
Plant Science,99,3.884372
Political Science,1,1.385411
Political Science,2,1.500436
Political Science,3,1.577738
Political Science,4,1.650836
Political Science,5,1.694178
Political Science,6,1.739082
Political Science,7,1.764655
Political Science,8,1.795704
Political Science,9,1.8384
Political Science,10,1.867116
Political Science,11,1.891109
Political Science,12,1.924987
Political Science,13,1.955739
Political Science,14,1.991827
Political Science,15,2.026388
Political Science,16,2.047771
Political Science,17,2.069326
Political Science,18,2.092813
Political Science,19,2.115456
Political Science,20,2.139079
Political Science,21,2.15554
Political Science,22,2.179331
Political Science,23,2.20246
Political Science,24,2.22281
Political Science,25,2.248474
Political Science,26,2.264979
Political Science,27,2.278645
Political Science,28,2.294964
Political Science,29,2.311443
Political Science,30,2.329186
Political Science,31,2.349116
Political Science,32,2.367362
Political Science,33,2.392215
Political Science,34,2.409867
Political Science,35,2.431392
Political Science,36,2.446788
Political Science,37,2.463654
Political Science,38,2.482527
Political Science,39,2.499811
Political Science,40,2.520724
Political Science,41,2.545246
Political Science,42,2.567095
Political Science,43,2.588875
Political Science,44,2.61267
Political Science,45,2.628923
Political Science,46,2.652741
Political Science,47,2.674951
Political Science,48,2.690937
Political Science,49,2.708305
Political Science,50,2.728787
Political Science,51,2.745132
Political Science,52,2.761082
Political Science,53,2.786897
Political Science,54,2.806521
Political Science,55,2.822362
Political Science,56,2.841817
Political Science,57,2.858576
Political Science,58,2.878147
Political Science,59,2.910049
Political Science,60,2.938951
Political Science,61,2.958211
Political Science,62,2.981615
Political Science,63,3.010466
Political Science,64,3.031538
Political Science,65,3.054136
Political Science,66,3.08071
Political Science,67,3.113056
Political Science,68,3.138901
Political Science,69,3.161443
Political Science,70,3.191964
Political Science,71,3.218405
Political Science,72,3.246919
Political Science,73,3.279935
Political Science,74,3.318849
Political Science,75,3.35006
Political Science,76,3.382437
Political Science,77,3.422368
Political Science,78,3.459264
Political Science,79,3.509086
Political Science,80,3.550117
Political Science,81,3.592399
Political Science,82,3.636351
Political Science,83,3.680354
Political Science,84,3.725888
Political Science,85,3.770297
Political Science,86,3.83455
Political Science,87,3.87927
Political Science,88,3.949958
Political Science,89,4.022281
Political Science,90,4.11495
Political Science,91,4.197257
Political Science,92,4.277431
Political Science,93,4.388911
Political Science,94,4.484002
Political Science,95,4.628073
Political Science,96,4.776784
Political Science,97,5.101333
Political Science,98,5.378448
Political Science,99,5.72938
Psychology,1,1.113859
Psychology,2,1.19573
Psychology,3,1.257941
Psychology,4,1.324267
Psychology,5,1.364038
Psychology,6,1.401252
Psychology,7,1.43894
Psychology,8,1.468642
Psychology,9,1.492921
Psychology,10,1.516168
Psychology,11,1.540112
Psychology,12,1.560034
Psychology,13,1.584968
Psychology,14,1.60671
Psychology,15,1.627077
Psychology,16,1.641823
Psychology,17,1.659749
Psychology,18,1.674317
Psychology,19,1.692896
Psychology,20,1.708631
Psychology,21,1.726359
Psychology,22,1.741738
Psychology,23,1.754042
Psychology,24,1.768465
Psychology,25,1.781891
Psychology,26,1.797458
Psychology,27,1.812045
Psychology,28,1.829202
Psychology,29,1.844791
Psychology,30,1.859722
Psychology,31,1.872653
Psychology,32,1.889628
Psychology,33,1.902285
Psychology,34,1.919439
Psychology,35,1.932647
Psychology,36,1.946347
Psychology,37,1.965358
Psychology,38,1.98122
Psychology,39,1.991347
Psychology,40,2.004328
Psychology,41,2.02417
Psychology,42,2.039189
Psychology,43,2.053334
Psychology,44,2.064083
Psychology,45,2.079645
Psychology,46,2.093226
Psychology,47,2.108919
Psychology,48,2.120841
Psychology,49,2.133364
Psychology,50,2.149715
Psychology,51,2.167771
Psychology,52,2.180128
Psychology,53,2.200759
Psychology,54,2.2173
Psychology,55,2.237834
Psychology,56,2.258051
Psychology,57,2.276479
Psychology,58,2.300229
Psychology,59,2.321951
Psychology,60,2.33693
Psychology,61,2.354748
Psychology,62,2.374152
Psychology,63,2.391398
Psychology,64,2.409025
Psychology,65,2.428798
Psychology,66,2.449571
Psychology,67,2.473141
Psychology,68,2.49685
Psychology,69,2.518251
Psychology,70,2.537574
Psychology,71,2.558987
Psychology,72,2.58576
Psychology,73,2.614058
Psychology,74,2.639538
Psychology,75,2.662802
Psychology,76,2.68558
Psychology,77,2.716799
Psychology,78,2.746161
Psychology,79,2.769273
Psychology,80,2.795571
Psychology,81,2.832631
Psychology,82,2.869756
Psychology,83,2.899143
Psychology,84,2.941308
Psychology,85,2.988936
Psychology,86,3.039883
Psychology,87,3.093313
Psychology,88,3.13975
Psychology,89,3.208315
Psychology,90,3.271678
Psychology,91,3.328003
Psychology,92,3.414047
Psychology,93,3.491594
Psychology,94,3.599507
Psychology,95,3.710488
Psychology,96,3.831195
Psychology,97,4.003674
Psychology,98,4.160632
Psychology,99,4.573698
Public Administration,1,1.366273
Public Administration,2,1.486955
Public Administration,3,1.55063
Public Administration,4,1.605931
Public Administration,5,1.655501
Public Administration,6,1.695045
Public Administration,7,1.728498
Public Administration,8,1.771238
Public Administration,9,1.801309
Public Administration,10,1.834358
Public Administration,11,1.865662
Public Administration,12,1.891983
Public Administration,13,1.912612
Public Administration,14,1.934938
Public Administration,15,1.960739
Public Administration,16,1.979008
Public Administration,17,1.999251
Public Administration,18,2.020803
Public Administration,19,2.037393
Public Administration,20,2.060802
Public Administration,21,2.08125
Public Administration,22,2.100998
Public Administration,23,2.120752
Public Administration,24,2.135379
Public Administration,25,2.150717
Public Administration,26,2.167839
Public Administration,27,2.184088
Public Administration,28,2.197617
Public Administration,29,2.213529
Public Administration,30,2.227161
Public Administration,31,2.243472
Public Administration,32,2.261894
Public Administration,33,2.28017
Public Administration,34,2.293263
Public Administration,35,2.310214
Public Administration,36,2.324072
Public Administration,37,2.341153
Public Administration,38,2.357534
Public Administration,39,2.373866
Public Administration,40,2.392986
